prevalence,ppv,ppv_95ci_low,ppv_95ci_high,npv,npv_95ci_low,npv_95ci_high,p_pos,p_pos_low,p_pos_high,fdr,fdr_95ci_low,fdr_95ci_high,fomr,fomr_95ci_low,fomr_95ci_high
0.29,0.9339364176789867,0.9043951308844123,0.9543904728961802,0.8644473374248342,0.8500749072868826,0.8785652495517973,0.19345,0.20237000000000002,0.18566,0.06606358232101328,0.045609527103819825,0.09560486911558774,0.13555266257516585,0.12143475044820273,0.14992509271311738
0.295,0.9354116299783687,0.9064639388632382,0.9554307389306295,0.8615911141532623,0.846969454267654,0.8759638201582396,0.19647499999999998,0.205635,0.18843000000000001,0.06458837002163131,0.044569261069370536,0.09353606113676183,0.13840888584673772,0.12403617984176041,0.15303054573234598
0.3,0.9368421052631579,0.9084728033472803,0.9564384873145045,0.8587133041848845,0.8438427299703264,0.8733409177095184,0.19949999999999998,0.2089,0.1912,0.06315789473684208,0.04356151268549546,0.09152719665271969,0.14128669581511555,0.12665908229048162,0.1561572700296736
0.305,0.9382298481668929,0.910424292416353,0.9574152192868757,0.8558136618702781,0.8406945150924904,0.8706962752352967,0.202525,0.21216500000000002,0.19396999999999998,0.06177015183310708,0.042584780713124326,0.08957570758364697,0.14418633812972192,0.1293037247647033,0.15930548490750962
0.31,0.939576745317441,0.9123208295211954,0.9583623450772872,0.8528919378186166,0.8375245873067251,0.8680296213212333,0.20555,0.21543,0.19674,0.06042325468255905,0.041637654922712763,0.08767917047880458,0.1471080621813834,0.1319703786787667,0.16247541269327492
0.315,0.9408845738942826,0.9141647035236328,0.9592811906993759,0.849947878826168,0.8343327212082599,0.8653406800161269,0.208575,0.218695,0.19951000000000002,0.059115426105717406,0.040718809300624104,0.08583529647636723,0.15005212117383204,0.13465931998387315,0.16566727879174015
0.32,0.9421550094517959,0.9159580779118054,0.9601730041448909,0.8469812278031457,0.8311186882615453,0.8626291707367231,0.2116,0.22196000000000002,0.20228000000000002,0.057844990548204134,0.03982699585510907,0.08404192208819461,0.15301877219685434,0.13737082926327693,0.16888131173845466
0.325,0.943389633080955,0.917702999268471,0.961038961038961,0.84399172369887,0.8278822567457074,0.8598948081701139,0.21462500000000004,0.22522500000000004,0.20505,0.056610366919044974,0.038961038961038974,0.08229700073152901,0.15600827630113,0.14010519182988612,0.17211774325429263
0.33,0.9445899379738111,0.9194014050620729,0.9618801698104951,0.8409791014251933,0.8246231916988563,0.8571373021736595,0.21765000000000004,0.22849000000000003,0.20782,0.05541006202618892,0.03811983018950493,0.08059859493792709,0.15902089857480672,0.14286269782634053,0.17537680830114366
0.335,0.9457573354480571,0.9210551308229261,0.9626976764255355,0.8379430917781413,0.8213412548612254,0.8543563576723571,0.220675,0.23175500000000004,0.21059,0.05424266455194293,0.0373023235744645,0.07894486917707388,0.1620569082218587,0.14564364232764293,0.17865874513877456
0.34,0.9468931604827895,0.9226659167604049,0.9634924687260659,0.8348834213577224,0.8180362046171056,0.851551674553583,0.2237,0.23502000000000003,0.21336000000000002,0.05310683951721051,0.036507531273934135,0.07733408323959512,0.16511657864227758,0.14844832544641695,0.18196379538289442
0.345,0.9479986768111147,0.924235413871281,0.9642654804121115,0.8317998124858557,0.8147077959355504,0.8487229475591265,0.226725,0.23828500000000002,0.21613,0.052001323188885284,0.035734519587888536,0.07576458612871895,0.16820018751414434,0.15127705244087353,0.18529220406444957
0.35,0.9490750816104461,0.925765189584285,0.96501759470089,0.8286919831223628,0.8113557803098195,0.8458698661744347,0.22975,0.24155000000000001,0.21889999999999998,0.05092491838955393,0.03498240529911001,0.074234810415715,0.1713080168776372,0.15413013382556529,0.18864421969018053
0.355,0.9501235098270862,0.9272567329814589,0.9657496476931561,0.8255596467789762,0.8079799056955276,0.8429921145149865,0.232775,0.244815,0.22166999999999998,0.049876490172913845,0.03425035230684392,0.07274326701854106,0.1744403532210238,0.15700788548501354,0.19202009430447242
0.36,0.9511450381679389,0.928711459632864,0.966462431473718,0.8224025124313008,0.8045799164474702,0.8400893712097032,0.23579999999999998,0.24808000000000002,0.22444,0.04885496183206106,0.03353756852628198,0.07128854036713606,0.1775974875686992,0.15991062879029683,0.19542008355252982
0.365,0.952140688788862,0.9301307160776374,0.9671566969702998,0.8192202844286793,0.8011555532550887,0.8371613092813112,0.238825,0.251345,0.22720999999999997,0.047859311211137956,0.03284330302970018,0.06986928392236258,0.18077971557132066,0.16283869071868884,0.1988444467449113
