company,test_name,prevalence,ppv,ppv_95ci_low,ppv_95ci_high,npv,npv_95ci_low,npv_95ci_high,p_pos,p_pos_low,p_pos_high,fdr,fdr_95ci_low,fdr_95ci_high,fomr,fomr_95ci_low,fomr_95ci_high
Cepheid,Xpert Xpress SARS-CoV-2 test,0.005,0.09954751131221727,0.029097849826151937,0.2896749326836605,0.9998831502687544,0.999318020384218,0.99997998845729,0.04911111111111106,0.017192832207628354,0.1519580555601762,0.9004524886877827,0.7103250673163395,0.970902150173848,0.00011684973124559407,2.0011542709919006e-05,0.0006819796157818693
Cepheid,Xpert Xpress SARS-CoV-2 test,0.01,0.18181818181818202,0.056819589172835874,0.4504683973386742,0.9997651479567872,0.9986300957690456,0.9999597755908688,0.05377777777777773,0.022111795374812344,0.15563831928154626,0.818181818181818,0.5495316026613257,0.943180410827164,0.00023485204321282985,4.022440913131753e-05,0.0013699042309542884
Cepheid,Xpert Xpress SARS-CoV-2 test,0.015,0.2509505703422055,0.083260582611693,0.552740594162223,0.9996459759263632,0.997936148077942,0.9999393583472864,0.0584444444444444,0.02703075854199633,0.15931858300291624,0.7490494296577945,0.447259405837777,0.916739417388307,0.00035402407363693816,6.064165271346678e-05,0.0020638519220580465
Cepheid,Xpert Xpress SARS-CoV-2 test,0.02,0.3098591549295777,0.10850758197187288,0.6235212384908105,0.9995256166982922,0.9972360978611678,0.9999187336110332,0.06311111111111106,0.031949721709180326,0.1629988467242863,0.6901408450704223,0.3764787615091895,0.8914924180281272,0.00047438330170779247,8.1266388966883e-05,0.002763902138832153
Cepheid,Xpert Xpress SARS-CoV-2 test,0.025,0.3606557377049183,0.13263967718395298,0.6754149936575297,0.9994040524433849,0.996529864265462,0.9998978982029504,0.06777777777777773,0.03686868487636431,0.1666791104456563,0.6393442622950817,0.32458500634247034,0.8673603228160469,0.0005959475566149619,0.00010210179704972512,0.003470135734538138
Cepheid,Xpert Xpress SARS-CoV-2 test,0.03,0.40490797546012297,0.15572912387770038,0.7150915754621138,0.9992812649736464,0.9958173650029112,0.9998768488786,0.0724444444444444,0.041787648043548314,0.17035937416702635,0.5950920245398771,0.28490842453788623,0.8442708761222997,0.0007187350263536674,0.0001231511213999337,0.004182634997088819
Cepheid,Xpert Xpress SARS-CoV-2 test,0.035,0.4438040345821328,0.1778420659769255,0.7464109830064652,0.9991572357332048,0.9950985163189896,0.9998555823265791,0.07711111111111106,0.046706611210732295,0.17403963788839638,0.5561959654178672,0.25358901699353475,0.8221579340230745,0.0008427642667950819,0.00014441767342099343,0.00490148368101051
Cepheid,Xpert Xpress SARS-CoV-2 test,0.04,0.4782608695652177,0.19903916851239456,0.7717620690750719,0.999031945788964,0.9943732329597356,0.9998340951667828,0.08177777777777773,0.05162557437791629,0.17771990160976642,0.5217391304347823,0.22823793092492795,0.8009608314876054,0.0009680542110358513,0.00016590483321721194,0.005626767040264435
Cepheid,Xpert Xpress SARS-CoV-2 test,0.045,0.5089974293059129,0.2193761734033323,0.7927024352392097,0.9989053758209682,0.9936414281380486,0.9998123839486144,0.0864444444444444,0.056544537545100276,0.18140016533113645,0.4910025706940872,0.2072975647607903,0.7806238265966677,0.0010946241790318334,0.00018761605138573056,0.006358571861951434
Cepheid,Xpert Xpress SARS-CoV-2 test,0.05,0.5365853658536588,0.2389043889297261,0.8102910596810229,0.9987775061124696,0.9929030134990684,0.9997904451491368,0.09111111111111106,0.06146350071228425,0.18508042905250646,0.4634146341463412,0.18970894031897712,0.7610956110702739,0.0012224938875304847,0.0002095548508631584,0.007096986500931712
Cepheid,Xpert Xpress SARS-CoV-2 test,0.055,0.5614849187935037,0.25767112194523545,0.8252730380077475,0.9986483165396904,0.9921578990846136,0.9997682751711684,0.09577777777777774,0.06638246387946826,0.1887606927738765,0.4385150812064963,0.17472696199225246,0.7423288780547646,0.0013516834603096715,0.00023172482883160322,0.007842100915386284
Cepheid,Xpert Xpress SARS-CoV-2 test,0.06,0.5840707964601772,0.2757200604959545,0.8381878543543204,0.9985177865612648,0.9914059932966494,0.9997458703413156,0.1004444444444444,0.07130142704665224,0.1924409564952465,0.4159292035398228,0.16181214564567958,0.7242799395040456,0.0014822134387351136,0.00025412965868443216,0.008594006703350645
Cepheid,Xpert Xpress SARS-CoV-2 test,0.065,0.604651162790698,0.2930916133595553,0.8494357281480798,0.9983858952073504,0.9906472028597478,0.9997232269079436,0.10511111111111107,0.07622039021383624,0.19612122021661652,0.395348837209302,0.15056427185192026,0.7069083866404446,0.0016141047926496732,0.000276773092056426,0.009352797140251943
Cepheid,Xpert Xpress SARS-CoV-2 test,0.07,0.6234817813765186,0.3098232120593761,0.859319827778128,0.9982526210683974,0.9898814327825176,0.9997003410390836,0.10977777777777772,0.08113935338102024,0.19980148393798655,0.3765182186234815,0.14068017222187199,0.6901767879406241,0.0017473789316025945,0.00029965896091654903,0.010118567217482388
Cepheid,Xpert Xpress SARS-CoV-2 test,0.075,0.6407766990291265,0.325949580104322,0.8680740070478644,0.9981179422835632,0.989108586317958,0.9996772088202688,0.11444444444444442,0.08605831654820424,0.20348174765935664,0.3592233009708735,0.13192599295213558,0.674050419895678,0.0018820577164366805,0.0003227911797311078,0.01089141368204205
Cepheid,Xpert Xpress SARS-CoV-2 test,0.08,0.656716417910448,0.3415029735302467,0.8758815436938279,0.9979818365287588,0.9883285649227149,0.9996538262523053,0.11911111111111107,0.09097727971538823,0.20716201138072665,0.343283582089552,0.12411845630617213,0.6584970264697534,0.0020181634712411745,0.00034617374769485565,0.011671435077284964
